Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,FamilySize,FarePerPerson,IsAlone,AgeGroup_Teenager,AgeGroup_Young,AgeGroup_Adult,AgeGroup_Old,Age_Scaled
0,2,1,28.0,0,0,0.0,0,1,1,0.0,0,0,1,0,0,-0.10463740114712752
0,3,1,50.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,0,1,0,1.5860591519212783
1,3,0,63.0,0,0,0.018713553707264782,0,1,1,0.018713553707264782,0,0,0,0,1,2.585107115098064
1,1,1,25.0,1,0,0.17777475888549785,0,0,2,0.08888737944274892,0,0,1,0,0,-0.33518693111100106
0,3,0,28.0,3,1,0.049707687947515,0,1,5,0.009941537589502999,0,0,1,0,0,-0.10463740114712752
1,1,0,35.0,1,0,0.17566830077223786,0,1,2,0.08783415038611893,0,0,0,1,0,0.4333115021019107
0,1,1,58.0,0,0,0.057970539254838485,0,0,1,0.057970539254838485,0,0,0,0,1,2.200857898491608
0,3,1,30.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,1,0,0,0.04906228549545483
1,3,1,9.0,1,1,0.031034733136428686,0,1,3,0.010344911045476229,0,0,0,0,0,-1.56478442425166
0,3,1,28.0,1,0,0.03897240290032268,0,1,2,0.01948620145016134,0,0,1,0,0,-0.10463740114712752
0,3,1,21.0,0,0,0.014151057562208049,0,1,1,0.014151057562208049,0,0,1,0,0,-0.6425863043961658
0,1,1,55.0,0,0,0.05953203526170282,0,1,1,0.05953203526170282,0,0,0,0,1,1.9703083685277343
0,1,1,71.0,0,0,0.09662576327876685,0,0,1,0.09662576327876685,0,0,0,0,1,3.1999058616683933
0,3,1,21.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,1,0,0,-0.6425863043961658
0,3,1,28.0,0,0,0.028220722145058292,0,0,1,0.028220722145058292,0,0,1,0,0,-0.10463740114712752
1,1,0,54.0,1,0,0.1527664244005612,0,0,2,0.0763832122002806,0,0,0,0,1,1.893458525206443
0,3,1,28.0,0,0,0.029473237129564348,0,1,1,0.029473237129564348,0,0,1,0,0,-0.10463740114712752
0,1,0,25.0,1,2,0.29580589980036276,0,1,4,0.07395147495009069,0,0,1,0,0,-0.33518693111100106
0,3,1,24.0,0,0,0.015216388212891242,0,1,1,0.015216388212891242,0,0,1,0,0,-0.41203677443229225
0,3,1,17.0,0,0,0.016908073949327893,0,1,1,0.016908073949327893,0,1,0,0,0,-0.9499856776813305
0,3,0,21.0,0,0,0.015126992566498259,1,0,1,0.015126992566498259,0,0,1,0,0,-0.6425863043961658
0,3,0,28.0,0,0,0.014891206669461744,1,0,1,0.014891206669461744,0,0,1,0,0,-0.10463740114712752
0,3,0,37.0,0,0,0.018713553707264782,0,1,1,0.018713553707264782,0,0,0,1,0,0.5870111887444931
1,1,0,16.0,0,0,0.16883675574220638,0,1,1,0.16883675574220638,0,1,0,0,0,-1.0268355210026217
0,1,1,18.0,1,0,0.2125586439344078,0,0,2,0.1062793219672039,0,1,0,0,0,-0.8731358343600393
1,2,0,33.0,0,2,0.050748620223090936,0,1,3,0.01691620674103031,0,0,0,1,0,0.27961181545932834
1,1,1,28.0,0,0,0.051822148727810165,0,1,1,0.051822148727810165,0,0,1,0,0,-0.10463740114712752
0,3,1,28.0,0,0,0.04396587194327397,0,1,1,0.04396587194327397,0,0,1,0,0,-0.10463740114712752
1,3,1,26.0,0,0,0.11027245763075773,0,1,1,0.11027245763075773,0,0,1,0,0,-0.2583370877897099
1,3,1,29.0,0,0,0.015126992566498259,1,0,1,0.015126992566498259,0,0,1,0,0,-0.027787557825836348
0,3,1,28.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,1,0,0,-0.10463740114712752
1,1,1,36.0,0,0,0.05130978285055781,0,1,1,0.05130978285055781,0,0,0,1,0,0.5101613454232019
1,1,0,54.0,1,0,0.11594107850967697,0,0,2,0.057970539254838485,0,0,0,0,1,1.893458525206443
0,3,1,24.0,0,0,0.014630827210317117,0,1,1,0.014630827210317117,0,0,1,0,0,-0.41203677443229225
0,1,1,47.0,0,0,0.06640417918791278,0,1,1,0.06640417918791278,0,0,0,1,0,1.3555096219574048
1,2,0,34.0,0,0,0.020494635090094415,0,1,1,0.020494635090094415,0,0,0,1,0,0.35646165878061953
0,3,1,28.0,0,0,0.04713766070721715,1,0,1,0.04713766070721715,0,0,1,0,0,-0.10463740114712752
1,2,0,36.0,1,0,0.050748620223090936,0,1,2,0.025374310111545468,0,0,0,1,0,0.5101613454232019
0,3,1,32.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,0,1,0,0.20276197213803718
1,1,0,30.0,0,0,0.18249984580226933,0,1,1,0.18249984580226933,0,0,1,0,0,0.04906228549545483
0,3,1,22.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.5657364610748746
0,3,1,28.0,0,0,0.014102260811993537,0,0,1,0.014102260811993537,0,0,1,0,0,-0.10463740114712752
1,1,0,44.0,0,1,0.11316786160148591,0,0,2,0.056583930800742956,0,0,0,1,0,1.1249600919935314
0,3,1,28.0,0,0,0.014110458666029575,0,0,1,0.014110458666029575,0,0,1,0,0,-0.10463740114712752
0,3,1,40.5,0,0,0.015126992566498259,1,0,1,0.015126992566498259,0,0,0,1,0,0.8559856403690123
1,2,0,50.0,0,0,0.020494635090094415,0,1,1,0.020494635090094415,0,0,0,1,0,1.5860591519212783
0,1,1,28.0,0,0,0.4328841690069588,0,1,1,0.4328841690069588,0,0,1,0,0,-0.10463740114712752
0,3,1,39.0,0,0,0.015468569817999833,0,1,1,0.015468569817999833,0,0,0,1,0,0.7407108753870755
0,2,1,23.0,2,1,0.022446505098674838,0,1,4,0.005611626274668709,0,0,1,0,0,-0.48888661775358344
1,2,0,2.0,1,1,0.050748620223090936,0,1,3,0.01691620674103031,0,0,0,0,0,-2.1027333275006983
0,3,1,28.0,0,0,0.014110458666029575,0,0,1,0.014110458666029575,0,0,1,0,0,-0.10463740114712752
0,3,1,17.0,1,1,0.014110458666029575,0,0,3,0.004703486222009858,0,1,0,0,0,-0.9499856776813305
1,3,0,28.0,0,2,0.04364049521284362,0,0,3,0.014546831737614539,0,0,1,0,0,-0.10463740114712752
0,3,0,30.0,0,0,0.016908073949327893,0,1,1,0.016908073949327893,0,0,1,0,0,0.04906228549545483
1,2,0,7.0,0,2,0.05123658772523604,0,1,3,0.01707886257507868,0,0,0,0,0,-1.7184841108942424
0,1,1,45.0,0,0,0.051822148727810165,0,1,1,0.051822148727810165,0,0,0,1,0,1.2018099353148226
1,1,0,30.0,0,0,0.20772776566317125,0,0,1,0.20772776566317125,0,0,1,0,0,0.04906228549545483
0,3,1,28.0,0,0,0.028302115124416098,0,1,1,0.028302115124416098,0,0,1,0,0,-0.10463740114712752
1,1,0,22.0,0,2,0.09661756542473082,0,0,3,0.032205855141576936,0,0,1,0,0,-0.5657364610748746
1,1,0,36.0,0,2,0.13858277060920987,0,1,3,0.04619425686973662,0,0,0,1,0,0.5101613454232019
0,3,0,9.0,4,2,0.06104473451835265,0,1,7,0.008720676359764664,0,0,0,0,0,-1.56478442425166
0,3,0,11.0,4,2,0.06104473451835265,0,1,7,0.008720676359764664,0,1,0,0,0,-1.4110847376090776
1,2,1,32.0,1,0,0.050748620223090936,0,1,2,0.025374310111545468,0,0,0,1,0,0.20276197213803718
0,1,1,50.0,1,0,0.20772776566317125,0,0,2,0.10386388283158562,0,0,0,1,0,1.5860591519212783
0,1,1,64.0,0,0,0.050748620223090936,0,1,1,0.050748620223090936,0,0,0,0,1,2.661956958419355
1,2,0,19.0,1,0,0.050748620223090936,0,1,2,0.025374310111545468,0,0,1,0,0,-0.7962859910387481
1,2,1,28.0,0,0,0.02705779799394608,0,0,1,0.02705779799394608,0,0,1,0,0,-0.10463740114712752
0,3,1,33.0,1,1,0.04006213192611313,0,1,3,0.013354043975371042,0,0,0,1,0,0.27961181545932834
1,2,1,8.0,1,1,0.07173122281533045,0,1,3,0.02391040760511015,0,0,0,0,0,-1.6416342675729512
1,1,1,17.0,0,2,0.21642978772242535,0,0,3,0.07214326257414179,0,1,0,0,0,-0.9499856776813305
0,2,1,27.0,0,0,0.050748620223090936,0,1,1,0.050748620223090936,0,0,1,0,0,-0.1814872444684187
0,3,1,28.0,0,0,0.015281580671177828,1,0,1,0.015281580671177828,0,0,1,0,0,-0.10463740114712752
1,3,1,22.0,0,0,0.014102260811993537,0,0,1,0.014102260811993537,0,0,1,0,0,-0.5657364610748746
1,3,0,22.0,0,0,0.015175789316712771,0,1,1,0.015175789316712771,0,0,1,0,0,-0.5657364610748746
0,1,1,62.0,0,0,0.051822148727810165,0,1,1,0.051822148727810165,0,0,0,0,1,2.5082572717767726
1,1,0,48.0,1,0,0.07729405233978466,0,0,2,0.03864702616989233,0,0,0,1,0,1.432359465278696
0,1,1,28.0,0,0,0.4440992237022602,0,0,1,0.4440992237022602,0,0,1,0,0,-0.10463740114712752
1,1,0,39.0,1,1,0.1554664461834305,0,1,3,0.051822148727810165,0,0,0,1,0,0.7407108753870755
1,3,0,36.0,1,0,0.033962538149299316,0,1,2,0.016981269074649658,0,0,0,1,0,0.5101613454232019
0,3,1,28.0,0,0,0.015126992566498259,1,0,1,0.015126992566498259,0,0,1,0,0,-0.10463740114712752
0,3,1,40.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,0,1,0,0.8175607187083667
0,2,1,28.0,0,0,0.026350245115835676,0,1,1,0.026350245115835676,0,0,1,0,0,-0.10463740114712752
0,3,1,28.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,1,0,0,-0.10463740114712752
0,3,0,28.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,1,0,0,-0.10463740114712752
0,3,1,24.0,2,0,0.04713766070721715,0,1,3,0.015712553569072384,0,0,1,0,0,-0.41203677443229225
0,3,1,19.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.7962859910387481
0,3,0,29.0,0,4,0.04113566043083236,0,1,5,0.008227132086166471,0,0,1,0,0,-0.027787557825836348
0,3,1,28.0,0,0,0.014110458666029575,0,0,1,0.014110458666029575,0,0,1,0,0,-0.10463740114712752
1,3,1,32.0,0,0,0.015330377421392339,0,1,1,0.015330377421392339,0,0,0,1,0,0.20276197213803718
1,2,1,62.0,0,0,0.020494635090094415,0,1,1,0.020494635090094415,0,0,0,0,1,2.5082572717767726
1,1,0,53.0,2,0,0.10048070654571319,0,1,3,0.033493568848571055,0,0,0,0,1,1.816608681885152
1,1,1,36.0,0,0,0.051504969851415845,0,1,1,0.051504969851415845,0,0,0,1,0,0.5101613454232019
1,3,0,28.0,0,0,0.015126992566498259,1,0,1,0.015126992566498259,0,0,1,0,0,-0.10463740114712752
0,3,1,16.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,1,0,0,0,-1.0268355210026217
0,3,1,19.0,0,0,0.028302115124416098,0,1,1,0.028302115124416098,0,0,1,0,0,-0.7962859910387481
1,2,0,34.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,0,1,0,0.35646165878061953
1,1,0,39.0,1,0,0.1091095334796455,0,1,2,0.05455476673982275,0,0,0,1,0,0.7407108753870755
0,3,0,28.0,1,0,0.028220722145058292,0,0,2,0.014110361072529146,0,0,1,0,0,-0.10463740114712752
1,3,1,32.0,0,0,0.015468569817999833,0,1,1,0.015468569817999833,0,0,0,1,0,0.20276197213803718
1,2,0,25.0,1,1,0.05855610025741262,0,1,3,0.019518700085804204,0,0,1,0,0,-0.33518693111100106
1,1,0,39.0,1,1,0.21642978772242535,0,0,3,0.07214326257414179,0,0,0,1,0,0.7407108753870755
0,2,1,54.0,0,0,0.050748620223090936,0,1,1,0.050748620223090936,0,0,0,0,1,1.893458525206443
0,1,1,36.0,0,0,0.07831878409428937,0,0,1,0.07831878409428937,0,0,0,1,0,0.5101613454232019
0,3,1,28.0,0,0,0.017005667449756914,0,0,1,0.017005667449756914,0,0,1,0,0,-0.10463740114712752
1,1,0,18.0,0,2,0.1554664461834305,0,1,3,0.051822148727810165,0,1,0,0,0,-0.8731358343600393
0,2,1,47.0,0,0,0.02927805012870631,0,1,1,0.02927805012870631,0,0,0,1,0,1.3555096219574048
1,1,1,60.0,1,1,0.15458810467956932,0,0,3,0.051529368226523105,0,0,0,0,1,2.3545575851341902
0,3,1,22.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,1,0,0,-0.5657364610748746
0,3,1,28.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,1,0,0,-0.10463740114712752
0,3,1,35.0,0,0,0.013907073811135496,0,1,1,0.013907073811135496,0,0,0,1,0,0.4333115021019107
1,1,0,52.0,1,0,0.1527664244005612,0,0,2,0.0763832122002806,0,0,0,0,1,1.7397588385638607
0,3,1,47.0,0,0,0.014151057562208049,0,1,1,0.014151057562208049,0,0,0,1,0,1.3555096219574048
0,3,0,28.0,0,2,0.015126992566498259,1,0,3,0.00504233085549942,0,0,1,0,0,-0.10463740114712752
0,2,1,37.0,1,0,0.050748620223090936,0,1,2,0.025374310111545468,0,0,0,1,0,0.5870111887444931
0,3,1,36.0,1,1,0.04713766070721715,0,1,3,0.015712553569072384,0,0,0,1,0,0.5101613454232019
1,2,0,28.0,0,0,0.06441171028315387,0,1,1,0.06441171028315387,0,0,1,0,0,-0.10463740114712752
0,3,1,49.0,0,0,0.0,0,1,1,0.0,0,0,0,1,0,1.5092093085999871
0,3,1,28.0,0,0,0.014102260811993537,0,0,1,0.014102260811993537,0,0,1,0,0,-0.10463740114712752
1,1,1,49.0,1,0,0.11111839809247648,0,0,2,0.05555919904623824,0,0,0,1,0,1.5092093085999871
1,2,0,24.0,2,1,0.05270049023167135,0,1,4,0.013175122557917838,0,0,1,0,0,-0.41203677443229225
0,3,1,28.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.10463740114712752
0,1,1,28.0,0,0,0.08275928836380983,0,1,1,0.08275928836380983,0,0,1,0,0,-0.10463740114712752
0,3,1,44.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,0,1,0,1.1249600919935314
1,1,1,35.0,0,0,0.051822148727810165,0,0,1,0.051822148727810165,0,0,0,1,0,0.4333115021019107
0,3,1,36.0,1,0,0.030351578633425542,0,1,2,0.015175789316712771,0,0,0,1,0,0.5101613454232019
0,3,1,30.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,0.04906228549545483
1,1,1,27.0,0,0,0.05953203526170282,0,1,1,0.05953203526170282,0,0,1,0,0,-0.1814872444684187
1,2,0,22.0,1,2,0.08115719346076702,0,0,4,0.020289298365191756,0,0,1,0,0,-0.5657364610748746
1,1,0,40.0,0,0,0.2995388511917728,0,1,1,0.2995388511917728,0,0,0,1,0,0.8175607187083667
0,3,0,39.0,1,5,0.06104473451835265,0,1,7,0.008720676359764664,0,0,0,1,0,0.7407108753870755
0,3,1,28.0,0,0,0.013760683560491965,0,1,1,0.013760683560491965,0,0,1,0,0,-0.10463740114712752
1,3,0,28.0,1,0,0.030253985132996517,1,0,2,0.015126992566498259,0,0,1,0,0,-0.10463740114712752
0,3,1,28.0,0,0,0.015126992566498259,1,0,1,0.015126992566498259,0,0,1,0,0,-0.10463740114712752
0,3,1,35.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,0,1,0,0.4333115021019107
1,2,0,24.0,1,2,0.12687155055772734,0,1,4,0.031717887639431834,0,0,1,0,0,-0.41203677443229225
0,3,1,34.0,1,1,0.028106928123558056,0,1,3,0.009368976041186017,0,0,0,1,0,0.35646165878061953
0,3,0,26.0,1,0,0.031425107138144774,0,1,2,0.015712553569072387,0,0,1,0,0,-0.2583370877897099
1,2,0,4.0,2,1,0.07612293033463641,0,1,4,0.019030732583659102,0,0,0,0,0,-1.949033640858116
0,2,1,26.0,0,0,0.020494635090094415,0,1,1,0.020494635090094415,0,0,1,0,0,-0.2583370877897099
0,3,1,27.0,1,0,0.028212719478023115,0,0,2,0.014106359739011557,0,0,1,0,0,-0.1814872444684187
1,1,1,42.0,1,0,0.10257896680493714,0,1,2,0.05128948340246857,0,0,0,1,0,0.9712604053509489
1,3,1,20.0,1,1,0.030725752114070404,0,0,3,0.010241917371356801,0,0,1,0,0,-0.719436147717457
0,3,1,21.0,0,0,0.015330377421392339,0,1,1,0.015330377421392339,0,0,1,0,0,-0.6425863043961658
0,3,1,21.0,0,0,0.031425107138144774,0,1,1,0.031425107138144774,0,0,1,0,0,-0.6425863043961658
0,1,1,61.0,0,0,0.06308600017332605,0,1,1,0.06308600017332605,0,0,0,0,1,2.4314074284554814
0,2,1,57.0,0,0,0.024105594605968193,1,0,1,0.024105594605968193,0,0,0,0,1,2.1240080551703167
1,1,0,21.0,0,0,0.15216446768991498,0,1,1,0.15216446768991498,0,0,1,0,0,-0.6425863043961658
0,3,1,26.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.2583370877897099
0,3,1,28.0,0,0,0.015094396337354966,1,0,1,0.015094396337354966,0,0,1,0,0,-0.10463740114712752
1,1,1,80.0,0,0,0.05855610025741262,0,1,1,0.05855610025741262,0,0,0,0,1,3.8915544515600136
0,3,1,51.0,0,0,0.013768881414528002,0,1,1,0.013768881414528002,0,0,0,0,1,1.6629089952425695
1,1,1,32.0,0,0,0.05953203526170282,0,0,1,0.05953203526170282,0,0,0,1,0,0.20276197213803718
0,1,1,28.0,0,0,0.0,0,1,1,0.0,0,0,1,0,0,-0.10463740114712752
0,3,0,9.0,3,2,0.05445717323939373,0,1,6,0.009076195539898954,0,0,0,0,0,-1.56478442425166
1,2,0,28.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,1,0,0,-0.10463740114712752
0,3,1,32.0,0,0,0.015468569817999833,0,1,1,0.015468569817999833,0,0,0,1,0,0.20276197213803718
0,2,1,31.0,1,1,0.05123658772523604,0,1,3,0.01707886257507868,0,0,0,1,0,0.12591212881674602
0,3,0,41.0,0,5,0.07746484096553544,0,1,6,0.012910806827589239,0,0,0,1,0,0.8944105620296577
0,3,1,28.0,1,0,0.031425107138144774,0,1,2,0.015712553569072387,0,0,1,0,0,-0.10463740114712752
0,3,1,20.0,0,0,0.015330377421392339,0,1,1,0.015330377421392339,0,0,1,0,0,-0.719436147717457
1,1,0,24.0,0,0,0.13526459159462315,0,0,1,0.13526459159462315,0,0,1,0,0,-0.41203677443229225
0,3,0,2.0,3,2,0.05445717323939373,0,1,6,0.009076195539898954,0,0,0,0,0,-2.1027333275006983
1,3,1,28.0,0,0,0.11027245763075773,0,1,1,0.11027245763075773,0,0,1,0,0,-0.10463740114712752
1,3,0,0.75,2,1,0.03758969818624431,0,0,4,0.009397424546561077,0,0,0,0,0,-2.1987956316523123
1,1,1,48.0,1,0,0.1497654242623688,0,0,2,0.0748827121311844,0,0,0,1,0,1.432359465278696
0,3,1,19.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.7962859910387481
1,1,1,56.0,0,0,0.06929138530460494,0,0,1,0.06929138530460494,0,0,0,0,1,2.0471582118490255
0,3,1,28.0,0,0,0.014736618564782174,0,1,1,0.014736618564782174,0,0,1,0,0,-0.10463740114712752
1,3,0,23.0,0,0,0.014736618564782174,0,1,1,0.014736618564782174,0,0,1,0,0,-0.48888661775358344
0,3,1,28.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.10463740114712752
1,2,0,18.0,0,1,0.044893010197349675,0,1,2,0.022446505098674838,0,1,0,0,0,-0.8731358343600393
0,3,1,21.0,0,0,0.01646070534336126,0,1,1,0.01646070534336126,0,0,1,0,0,-0.6425863043961658
1,3,0,28.0,0,0,0.015281580671177828,1,0,1,0.015281580671177828,0,0,1,0,0,-0.10463740114712752
0,3,0,18.0,0,0,0.013175122557917838,1,0,1,0.013175122557917838,0,1,0,0,0,-0.8731358343600393
0,2,1,24.0,2,0,0.1434624456306609,0,1,3,0.0478208152102203,0,0,1,0,0,-0.41203677443229225
0,3,1,28.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.10463740114712752
0,3,0,32.0,1,1,0.030253985132996517,1,0,3,0.01008466171099884,0,0,0,1,0,0.20276197213803718
0,2,1,23.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,1,0,0,-0.48888661775358344
0,1,1,58.0,0,2,0.22109807522194713,0,0,3,0.07369935840731572,0,0,0,0,1,2.200857898491608
1,1,1,50.0,2,0,0.2608674266467732,0,1,3,0.08695580888225775,0,0,0,1,0,1.5860591519212783
0,3,1,40.0,0,0,0.014102260811993537,0,0,1,0.014102260811993537,0,0,0,1,0,0.8175607187083667
0,1,1,47.0,0,0,0.04994347384455151,0,1,1,0.04994347384455151,0,0,0,1,0,1.3555096219574048
0,3,1,36.0,0,0,0.014630827210317117,0,1,1,0.014630827210317117,0,0,0,1,0,0.5101613454232019
1,3,1,20.0,1,0,0.015468569817999833,0,1,2,0.007734284908999916,0,0,1,0,0,-0.719436147717457
0,2,1,32.0,2,0,0.1434624456306609,0,1,3,0.0478208152102203,0,0,0,1,0,0.20276197213803718
0,2,1,25.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,1,0,0,-0.33518693111100106
0,3,1,28.0,0,0,0.015175789316712771,0,1,1,0.015175789316712771,0,0,1,0,0,-0.10463740114712752
0,3,1,43.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,0,1,0,1.0481102486722402
1,1,0,28.0,1,0,0.10149724044618187,0,1,2,0.050748620223090936,0,0,1,0,0,-0.10463740114712752
1,2,0,40.0,1,1,0.07612293033463641,0,1,3,0.025374310111545468,0,0,0,1,0,0.8175607187083667
0,1,1,31.0,1,0,0.10149724044618187,0,1,2,0.050748620223090936,0,0,0,1,0,0.12591212881674602
0,2,1,70.0,0,0,0.020494635090094415,0,1,1,0.020494635090094415,0,0,0,0,1,3.123056018347102
1,2,1,31.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,0,1,0,0.12591212881674602
0,2,1,28.0,0,0,0.0,0,1,1,0.0,0,0,1,0,0,-0.10463740114712752
0,3,1,18.0,0,0,0.015175789316712771,0,1,1,0.015175789316712771,0,1,0,0,0,-0.8731358343600393
0,3,1,24.5,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,1,0,0,-0.37361185277164666
1,3,0,18.0,0,0,0.019209719063445922,0,1,1,0.019209719063445922,0,1,0,0,0,-0.8731358343600393
0,3,0,43.0,1,6,0.09154270340242172,0,1,8,0.011442837925302715,0,0,0,1,0,1.0481102486722402
1,1,1,36.0,0,1,1.0,0,0,2,0.5,0,0,0,1,0,0.5101613454232019
0,3,0,28.0,0,0,0.01588334219482317,1,0,1,0.01588334219482317,0,0,1,0,0,-0.10463740114712752
1,1,1,27.0,0,0,0.1497654242623688,0,0,1,0.1497654242623688,0,0,1,0,0,-0.1814872444684187
0,3,1,20.0,0,0,0.01800600082915438,0,1,1,0.01800600082915438,0,0,1,0,0,-0.719436147717457
0,3,1,14.0,5,2,0.09154270340242172,0,1,8,0.011442837925302715,0,1,0,0,0,-1.180535207645204
0,2,1,60.0,1,1,0.07612293033463641,0,1,3,0.025374310111545468,0,0,0,0,1,2.3545575851341902
0,2,1,25.0,1,2,0.08115719346076702,0,0,4,0.020289298365191756,0,0,1,0,0,-0.33518693111100106
0,3,1,14.0,4,1,0.07746484096553544,0,1,6,0.012910806827589239,0,1,0,0,0,-1.180535207645204
0,3,1,19.0,0,0,0.019852079483269742,0,1,1,0.019852079483269742,0,0,1,0,0,-0.7962859910387481
0,3,1,18.0,0,0,0.015216388212891242,0,1,1,0.015216388212891242,0,1,0,0,0,-0.8731358343600393
1,1,0,15.0,0,1,0.41250332793836464,0,1,2,0.20625166396918232,0,1,0,0,0,-1.1036853643239128
1,1,1,31.0,1,0,0.11125659048908397,0,1,2,0.055628295244541985,0,0,0,1,0,0.12591212881674602
1,3,0,4.0,0,1,0.026187654344120927,0,0,2,0.013093827172060464,0,0,0,0,0,-1.949033640858116
1,3,1,28.0,0,0,0.11027245763075773,0,1,1,0.11027245763075773,0,0,1,0,0,-0.10463740114712752
0,3,1,25.0,0,0,0.014102260811993537,0,0,1,0.014102260811993537,0,0,1,0,0,-0.33518693111100106
0,1,1,60.0,0,0,0.051822148727810165,0,1,1,0.051822148727810165,0,0,0,0,1,2.3545575851341902
0,2,1,52.0,0,0,0.026350245115835676,0,1,1,0.026350245115835676,0,0,0,0,1,1.7397588385638607
0,3,1,44.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,0,1,0,1.1249600919935314
1,3,0,28.0,0,0,0.015094396337354966,1,0,1,0.015094396337354966,0,0,1,0,0,-0.10463740114712752
0,1,1,49.0,1,1,0.21642978772242535,0,0,3,0.07214326257414179,0,0,0,1,0,1.5092093085999871
0,3,1,42.0,0,0,0.014931805565640218,0,1,1,0.014931805565640218,0,0,0,1,0,0.9712604053509489
1,1,0,18.0,1,0,0.4440992237022602,0,0,2,0.2220496118511301,0,1,0,0,0,-0.8731358343600393
1,1,1,35.0,0,0,0.05130978285055781,0,1,1,0.05130978285055781,0,0,0,1,0,0.4333115021019107
0,3,0,18.0,0,1,0.028212719478023115,0,0,2,0.014106359739011557,0,1,0,0,0,-0.8731358343600393
0,3,1,25.0,0,0,0.015110792045427042,1,0,1,0.015110792045427042,0,0,1,0,0,-0.33518693111100106
0,3,1,26.0,1,0,0.015330377421392339,0,1,2,0.007665188710696169,0,0,1,0,0,-0.2583370877897099
0,2,1,39.0,0,0,0.050748620223090936,0,1,1,0.050748620223090936,0,0,0,1,0,0.7407108753870755
1,2,0,45.0,0,0,0.026350245115835676,0,1,1,0.026350245115835676,0,0,0,1,0,1.2018099353148226
1,1,1,42.0,0,0,0.05130978285055781,0,1,1,0.05130978285055781,0,0,0,1,0,0.9712604053509489
1,1,0,22.0,0,0,0.29580589980036276,0,1,1,0.29580589980036276,0,0,1,0,0,-0.5657364610748746
1,3,1,28.0,1,1,0.029757819776815374,0,0,3,0.009919273258938457,0,0,1,0,0,-0.10463740114712752
1,1,0,24.0,0,0,0.09662576327876685,0,0,1,0.09662576327876685,0,0,1,0,0,-0.41203677443229225
0,1,1,28.0,0,0,0.051822148727810165,0,1,1,0.051822148727810165,0,0,1,0,0,-0.10463740114712752
1,1,1,48.0,1,0,0.10149724044618187,0,1,2,0.050748620223090936,0,0,0,1,0,1.432359465278696
0,3,1,29.0,0,0,0.018510168852370702,0,1,1,0.018510168852370702,0,0,1,0,0,-0.027787557825836348
0,2,1,52.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,0,0,1,1.7397588385638607
0,3,1,19.0,0,0,0.014931805565640218,0,1,1,0.014931805565640218,0,0,1,0,0,-0.7962859910387481
1,1,0,38.0,0,0,0.4440992237022602,0,0,1,0.4440992237022602,0,0,0,1,0,0.6638610320657843
1,2,0,27.0,0,0,0.020494635090094415,0,1,1,0.020494635090094415,0,0,1,0,0,-0.1814872444684187
0,3,1,28.0,0,0,0.030253985132996517,1,0,1,0.030253985132996517,0,0,1,0,0,-0.10463740114712752
0,3,1,33.0,0,0,0.015175789316712771,0,1,1,0.015175789316712771,0,0,0,1,0,0.27961181545932834
1,2,0,6.0,0,1,0.06441171028315387,0,1,2,0.032205855141576936,0,0,0,0,0,-1.7953339542155335
0,3,1,17.0,1,0,0.013768881414528002,0,1,2,0.006884440707264001,0,1,0,0,0,-0.9499856776813305
0,2,1,34.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,0,1,0,0.35646165878061953
